id|pmid|doi|first_author|year|title|other_study_identifier|url|extracted|tentatively_identified_test_substance|machine_confidence|tsca|fifra|toxcast
489|307336|||||||0|[' dextran ', ' ferritin ', ' histamine ', ' polyvinylpyrrolidone ']|0.777778|1|1|
490|307905|||||||0|[' lead ', ' tyrosine ']|0.888889|1||
491|307908|||||||0|[' ascorbic acid ', ' aspirin ', ' l-ascorbic acid ']|0.888889|1|1|1
492|309216|||||||0|[' ergocalciferol ']|1|1||1
493|309271|||||||0|[' 5-hydroxytryptophan ', ' carbidopa ']|0.777778|||
494|309765|||||||0|[' albumin ', ' alpha1-antitrypsin ']|0.777778|1||
495|400257|||||||0|[' cefazolin ', ' cephradine ']|1|||
496|400385|||||||0|[' aldosterone ', ' digoxin ']|0.888889|1||1
497|400573|||||||0|[' endotoxin ', ' glycogen ']|1|1||
498|401025|||||||0|[' clonidine ', ' clonidine hydrochloride ', ' thyrotropin ', ' tyrosine ']|0.777778|1||1
499|401034|||||||0||1|||
500|401339|||||||0||0.888889|||
501|401362|||||||0|[' testosterone ']|1|1||
502|401471|||||||0|[' benzo(a)pyrene ', ' pyrene ']|0.777778|1||1
503|401485|||||||0||1|||
504|401750|||||||0|[' vasopressin ']|0.888889|||
505|402468|||||||0|[' pentobarbital ', ' polychlorinated biphenyls ']|1|1|1|
506|402631|||||||0|[' bilirubin ']|1|1||
507|402665|||||||0||0.888889|||
508|402731|||||||0|[' phenobarbital ']|0.888889|||
509|402875|||||||0|[ ' nitrogen dioxide ']|1|1||
510|402894|||||||0|[' insulin ']|1|||
511|402928|||||||0|[' glycogen ', ' insulin ']|1|1||
512|403046|||||||0|[' glycine ', ' glycylsarcosine ', ' insulin ']|0.888889|1||
513|403149|||||||0|[' bromocriptine ', ' ergot alkaloids ', ' ergotamine ']|1|1||
514|403278|||||||0|[' quinidine ']|1|1||
515|403297|||||||0|['Trichloroethylene']|1|1|1|
516|403503|||||||0|[' acetoacetate ', ' beta-hydroxybutyrate ', ' glycerol ']|0.888889|1|1|1
517|403686|||||||0|['6-chloro-5-cyclohexyl-1-indan[14C]carboxylic acid']|1|||
518|403923|||||||0|['dihydroxy-dibutyl ether']|1|1||
519|404031|||||||0|[' beeswax ', ' benz(a)anthracene ']|1|1||1
520|404109|||||||0|[' collagen ']|1|1||
521|404130|||||||0|[' progesterone ', ' testosterone ']|0.777778|1||1
522|404131|||||||0|[' growth hormone ']|0.888889|||
523|404132|||||||0|[' 7,12-dimethylbenz(a)anthracene ']|1|1||1
524|404146|||||||0||0.888889|||
525|404369|||||||0|[' dicloxacillin ', ' methicillin ']|1|||
526|404376|||||||0|[' urethane ']|0.777778|1||1
527|404378|||||||0|[' apomorphine ', ' bromocriptine ', ' dopamine ', ' pimozide ']|0.888889|1||1
528|404402|||||||0|[' xenon ']|0.777778|1||
529|404418|||||||0|[' biphenyl ', ' potassium-40 ']|0.777778|1|1|1
530|404419|||||||0|[' indomethacin ', ' probenecid ']|0.777778|1||1
531|404670|||||||0|[' thromboxane ', ' thromboxane b2 ', ' tritium ']|0.888889|1||
532|405020|||||||0|[' nitrate ', ' pentaerythritol ', ' pentaerythritol tetranitrate ']|0.777778|1||1
533|405021|||||||0|[' iodine ']|0.777778|1|1|1
534|405029|||||||0||1|||
535|405302|||||||0|[' iodine ', ' pentobarbital ', ' thyrotropin ']|0.888889|1|1|1
536|405684|||||||0|[' cholesterol ']|1|1||
537|406558|||||||0|[' chloride ', ' vinyl chloride ']|1|1||
538|406864|||||||0|[' insulin ']|0.888889|||
539|407663|||||||0|['vidarabine']|0.888889|||
540|407707|||||||0|[' gentamicin ']|1|||
541|407717|||||||0|['3,4-benzpyrene']|0.888889|1||
542|407731|||||||0|[' tiaramide ']|1|||
543|407772|||||||0||0.888889|||
544|408151|||||||0|[' hydrocortisone ', ' vitamin a ']|0.888889|1||
545|408478|||||||0|['Valproic acid']|1|||
546|408479|||||||0|[' lidocaine ', ' lidocaine hydrochloride monohydrate ', ' n,n-diethylglycine ']|1|1||
547|408841|||||||0||0.888889|||
548|408948|||||||0|[' chloralose ', ' piperidine ', ' pyruvate ']|0.777778|1||1
549|408964|||||||0|[' ammonium ', ' ammonium chloride ', ' chloride ', ' chlorine ', ' phosphorus ', ' potassium chloride ']|1|1|1|
550|500261|||||||0|[' cefaclor ', ' cephalexin ', ' cephradine ']|0.888889|||
551|500264|||||||0|[' cefamandole ']|1|||
552|500784|||||||0|[' mandelic acid ', ' styrene ']|1|1||
553|500804|||||||0|[' bicarbonate ']|0.777778|||
554|500807|||||||0||1|||
555|500824|||||||0|[' aldosterone ', ' angiotensin ii ', ' indomethacin ']|0.777778|1||1
556|500825|||||||0|[' albumin ']|0.888889|||
557|500827|||||||0|[' 6-hydroxydopamine ', ' dextran ', ' inulin ', ' norepinephrine ']|0.777778|1||1
558|500834|||||||0|[' pentagastrin ']|0.888889|||
559|501147|||||||0|[' amphotericin b ']|1|||1
560|501526|||||||0|[' fenoprofen ', ' fenoprofen calcium ']|1|||
561|501528|||||||0|[' chlorothiazide ']|1|1||
562|501531|||||||0|[' indoprofen ']|0.888889|||
563|501551|||||||0|['Pyridinol carbamate']|1|||
564|501552|||||||0|[' lidocaine ']|0.888889|1||
565|501565|||||||0|[' isoproterenol ', ' sotalol ']|1|||
566|501617|||||||0|[' amylase ']|1|1||
567|501920|||||||0|[' cefamandole ']|1|||
568|502841|||||||0|[' carbon dioxide ', ' chlorine ', ' dicarbonate ']|0.777778|1|1|
569|503251|||||||0|[' butriptyline ', ' desipramine ', ' dopamine ', ' l-dopa ', ' norepinephrine ', ' serotonin ']|1|1||1
570|503266|||||||0|[' chloride ']|1|||
571|504040|||||||0|[' uric acid ']|1|1||1
572|504317|||||||0|[' barbital ', ' phenobarbital ']|0.888889|||
573|504689|||||||0|[' acetate ', ' lead ', ' lead acetate ', ' phosphorus ']|1|1|1|
574|504691|||||||0||0.888889|||
575|504786|||||||0|[' arginine ', ' ethanol ', ' insulin ']|1|1|1|1
576|504787|||||||0|[' propranolol ']|0.888889|||
577|504900|||||||0|[' l-tryptophan ']|1|1||1
578|505002|||||||0|[' acetaldehyde ', ' ethanol ']|0.888889|1|1|1
579|505403|||||||0|['urokinase']|0.777778|||
580|505620|||||||0|[ ' carbon dioxide ']|0.888889|1|1|
581|505630|||||||0|[' phosphate ', ' phosphorus ']|0.888889|1|1|
582|505679|||||||0|[' calcium phosphate ', ' lead ', ' oxalate ', ' phosphate ', ' struvite ', ' uric acid ']|1|1||1
583|505988|||||||0|[' mercury ']|0.888889|1||
584|506058|||||||0||0.777778|||
585|506063|||||||0|[' phosphate ']|0.888889|1||
586|506559|||||||0|[' furfural ']|1|1||1
587|506768|||||||0||0.777778|||
588|507092|||||||0|[' ethanol ', ' methanol ']|1|1|1|1
589|507499|||||||0|[' bovine insulin ', ' insulin ']|0.888889|||
590|507501|||||||0|[' ketamine ', ' xylazine ']|1|||
591|507778|||||||0|[' cephacetrile ', ' cephaloridine ']|1|||
592|507782|||||||0||0.888889|||
593|508489|||||||0|[' enflurane ', ' fluoride ', ' halothane ', ' isoflurane ', ' methoxyflurane ']|0.777778|||
594|508547|||||||0||0.888889|||
595|508550|||||||0|[' albumin ', ' bovine serum albumin ', ' cyclophosphamide ']|1|||1
596|508551|||||||0|[' pemoline ']|1|||
597|508553|||||||0|[' metoclopramide ']|1|||
598|508557|||||||0|[' cefaclor ', ' cephradine ', ' probenecid ']|0.777778|1||1
599|508562|||||||0|['misonidazole']|1|||
600|508563|||||||0|['1-(2-hydroxy-3-methoxypropyl)-2-methyl-4-nitroimidazole']|1|1||
601|508590|||||||0|[' charcoal ']|0.888889|1||
602|508855|||||||0|[' actinomycin ', ' actinomycin d ', ' cycloheximide ']|0.888889|1|1|1
603|509056|||||||0|[' heparin ']|0.888889|||
604|509226|||||||0|[' adenine ', ' ammonia ', ' dihydroxyacetone ', ' homocysteine ', ' phosphate ']|1|1|1|1
605|509238|||||||0|[' dopamine ', ' norepinephrine ']|1|1||1
606|509690|||||||0|[' chromate ', ' glycine ', ' sucrose ']|0.777778|1|1|1
607|509692|||||||0|[' fluorene ', ' glycerol ']|0.777778|1|1|1
608|509697|||||||0|['doxorubicin']|1|||
609|509738|||||||0|[' antimony ', ' hydride ']|0.888889|1||
610|509853|||||||0|[' digoxin ']|1|1||1
611|509872|||||||0|[' bilirubin ', ' clofibrate ', ' insulin ']|0.777778|1||1
612|509953|||||||0||1|||
613|600309|||||||0|[' clonidine ']|1|||
614|600324|||||||0|['Acetylsalicylic acid']|0.777778|||
615|601524|||||||0|['streptomycin']|1|||
616|602249|||||||0|[' piperazine ']|1|1||1
617|602250|||||||0|['sunset yellow','tartrazine']|0.888889|||
618|602253|||||||0|['cicloprofen']|1|||
619|602254|||||||0||0.777778|||
620|602326|||||||0|[' amylase ']|0.888889|1||
621|602523|||||||0|[ ' lead ']|1|1||
622|602524|||||||0|[ ' carbon monoxide ', ' lead ']|1|1||
623|602686|||||||0|[' creatine ', ' styrene ']|0.888889|1||1
624|602883|||||||0|[' carbon monoxide ', ' cigarette smoke ', ' nicotine ']|1|1|1|1
625|603398|||||||0|[' lysine ']|1|||
626|603798|||||||0|[' caffeine ']|1|1||1
627|604180|||||||0|[' growth hormone ']|0.777778|||
628|604435|||||||0|[' lactalbumin ']|0.888889|1||
629|605070|||||||0|[' acetate ', ' lead ', ' lead acetate ']|1|1|1|
630|605071|||||||0|[' hexose ', ' hexuronic acid ']|0.777778|||
631|605092|||||||0|[' oxytetracycline ']|0.777778|1||1
632|605104|||||||0|[" o,p'-ddt ", " p,p'-dde "]|0.777778|||1
633|605146|||||||0|[' arginine ', ' aspartic acid ', ' cystine ', ' glycine ', ' leucine ', ' lysine ', ' zinc ']|1|1|1|
634|605173|||||||0|[' acetate ', ' sodium acetate ']|1|1||1
635|605756|||||||0|[' nitrogen oxides ', ' porphobilinogen ']|1|1||
636|605760|||||||0|[' halothane ']|0.888889|||
637|605767|||||||0|[' bupivacaine ', ' etidocaine ']|0.777778|1||
638|606240|||||||0|[' phenolphthalein ']|0.777778|1|1|1
639|606459|||||||0|[' propranolol ']|1|||
640|606738|||||||0|[' norepinephrine ', ' thallium ']|1|1||1
641|607235|||||||0|[' saccharin ']|0.777778|1||1
642|607524|||||||0||0.777778|||
643|607989|||||||0||1|||
644|608317|||||||0|[' codeine ', ' morphine ', ' nalorphine ', ' norcodeine ']|1|||1
645|608335|||||||0|['Yunnan Bai Yao']|1|||
646|608531|||||||0|[' neuraminidase ']|1|1||
647|609192|||||||0|[' isonicotinic acid ', ' procainamide ', ' procainamide hydrochloride ']|0.777778|1||
648|609273|||||||0|[' cortisone ', ' prednisolone ']|0.777778|1||1
649|609322|||||||0|[' benzene ', ' selenate ', ' selenium ', ' sodium selenate ']|1|1|1|
650|609330|||||||0|['xanthate']|0.888889|||
651|700259|||||||0|[' insulin ']|0.888889|||
652|700892|||||||0|[' n-nitroso-n-methylurea ']|1|1||1
653|700907|||||||0|[' digitoxin ', ' digoxin ']|1|1||1
654|700911|||||||0|[' chlordiazepoxide ', ' demoxepam ']|1|||
655|700915|||||||0|[' digoxin ']|1|1||1
656|701127|||||||0|[' phenoxybenzamine ']|0.888889|||
657|701422|||||||0|[' acetate ', ' diazepam ', ' ethyl acetate ', ' oxazepam ', ' prazepam ']|0.777778|1|1|1
658|702013|||||||0||0.777778|||
659|702202|||||||0||0.777778|||
660|702210|||||||0|[' ornithine ', ' orotic acid ', ' putrescine ', ' s-adenosylmethionine ', ' spermidine ']|0.888889|1||
661|702253|||||||0|[' bilirubin ', ' phenobarbital ']|0.888889|1||
662|702271|||||||0|[' tetracycline ', ' tetracycline hydrochloride ']|1|1||1
663|702272|||||||0|[' amobarbital ']|1|||
664|702279|||||||0|[' propranolol ']|1|||
665|702289|||||||0|[' sulfamethizole ']|1|1||
666|702290|||||||0|[' carbon-14 ', ' polyethylene glycol ', ' tritium ']|1|1|1|
667|702294|||||||0|['3-methylamino-1,2,3,4-tetrahydrocarbazole hydrochloride']|0.888889|||
668|702302|||||||0|[' quinidine ']|1|1||
669|702312|||||||0|[' acetate ', ' methadyl acetate ']|1|||
670|702322|||||||0|[' acetone ', ' carbon dioxide ', ' carbon-14 ', ' carbonyl ', ' cobalt ', ' iproniazid ', ' piperonyl butoxide ', ' propane ', ' pyridine ', ' tritium ']|0.888889|1|1|1
671|702323|||||||0|[' amphetamine ']|1|1||
672|702334|||||||0|[' carbon monoxide ', ' ethanol ', ' methadone ']|1|1|1|1
673|702340|||||||0|[' 4-hydroxyclonidine ', ' clonidine ']|1|||
674|702355|||||||0|[' mannitol ', ' phenylbutazone ']|1|1||1
675|703820|||||||0|[' trichloroacetic acid ']|0.777778|1|1|1
676|703854|||||||0|[' dopamine ', ' tyrosine ']|1|1||
677|704565|||||||0|[' hydrocortisone ', ' inulin ']|1|1||
678|704648|||||||0|[' serotonin ']|0.777778|||
679|704917|||||||0|[' estrone ', ' progesterone ']|0.888889|1||1
680|705026|||||||0|[' acetaldehyde ', ' pargyline ']|1|1||1
681|705270|||||||0|[' copper ']|1|1|1|
682|705285|||||||0|['xylene', 'ethylbenzene']|1|1|1|
683|705329|||||||0|[' cadmium ', ' cadmium chloride ', ' chloride ']|1|1|1|1
684|705576|||||||0|[' insulin ']|0.777778|||
685|705803|||||||0|[ ' chloride ']|0.888889|||
686|705805|||||||0|['Dimethyl ether']|1|1||
687|705860|||||||0|[' mehp ']|0.888889|||1
688|706143|||||||0|[' oleandomycin ', ' novobiocin ']|1|||
689|706257|||||||0||0.888889|||
690|706516|||||||0|[' chenodeoxycholic acid ']|0.888889|1||
691|707000|||||||0|[' alloxan ', ' insulin ', ' oleic acid ']|1|1|1|1
692|707124|||||||0|[' chloride ', ' lithium ', ' lithium chloride ']|0.777778|1||
693|707131|||||||0|[' clomethiazole ']|1|||
694|707143|||||||0|[' dopamine ']|0.888889|||
695|707878|||||||0|[' chloride ', ' sodium chloride ', ' sulfuric acid ']|0.777778|1|1|
696|707883|||||||0||1|||
697|707897|||||||0||1|||
698|707928|||||||0|[' hippuric acid ', ' linseed oil ']|0.777778|1|1|
699|708000|||||||0|[' levorin ', ' sodium salicylate ']|1|1||
700|708002|||||||0|[' kanamycin ', ' trypsin ']|0.777778|1||
701|708008|||||||0|[' azlocillin ', ' inulin ']|0.777778|1||
702|708018|||||||0|[' netilmicin ']|0.777778|||
703|708137|||||||0|[' glybenclamide ', ' insulin ', ' phenformin ', ' streptozotocin ', ' tolbutamide ']|0.888889|1||1
704|708147|||||||0|[' ethosuximide ']|1|||
705|708148|||||||0|[' sulfobromophthalein ']|1|1||
706|708371|||||||0|[' 7-methylguanine ', ' lead ']|1|1||
707|708392|||||||0|[ ' trimethylsilyl ']|0.888889|||
708|708411|||||||0|[' alpha-tocopherol ', ' arachidonic acid ', ' coconut oil ', ' docosahexaenoic acid ', ' eicosapentaenoic acid ', ' lard ', ' linoleic acid ']|1|1|1|1
709|708498|||||||0|[' insulin ']|0.777778|||
710|708557|||||||0|[' halothane ', ' insulin ']|1|||
711|708643|||||||0|[' amylopectin ']|1|1||
712|708646|||||||0|[' iron ']|1|1||
713|708996|||||||0|[' carbonate ', ' chloride ', ' lithium ', ' lithium carbonate ', ' lithium chloride ']|1|1||
714|709214|||||||0|[' albumin ', ' labetalol ']|0.777778|||
715|709420|||||||0|[' trypsin ']|1|1||
716|709430|||||||0|[' ethosuximide ', ' primidone ']|0.888889|||1
717|709552|||||||0|[' diethyl ether ', ' nitrosourea ']|1|1||
718|709746|||||||0|[' digoxin ', ' pentobarbital ']|1|1||1
719|709776|||||||0|[' digoxin ']|1|1||1
720|709935|||||||0|[' phosphate ']|0.777778|1||
721|803000|||||||0|[' alpha-tocopherol ', ' cholesterol ', ' vitamin a ']|1|1||
722|803162|||||||0|[' insulin ']|0.888889|||
723|803242|||||||0||0.777778|||
724|803254|||||||0||1|||
725|803397|||||||0|[' 4-chlorobiphenyl ', ' biphenyl ', ' decachlorobiphenyl ']|0.888889|1|1|1
726|803558|||||||0|['diphenylhydantoin']|0.777778|||
727|803837|||||||0|['selenomethionine]|1|1||
728|804140|||||||0|[' albumin ', ' thyrotropin ']|0.888889|||
729|804263|||||||0|[' chloroquine ', ' primaquine ']|1|||
730|804360|||||||0|[' glutathione ', ' lead ']|1|1||
731|804439|||||||0||1|||
732|804493|||||||0|[' glutathione ', ' probenecid ']|0.777778|1||1
733|804643|||||||0|[' doxycycline ']|0.888889|||
734|804725|||||||0|[' mercury ']|0.888889|1||
735|805004|||||||0|[' 2,3,7,8-tetrachlorodibenzo-p-dioxin ', ' benzphetamine ', ' biphenyl ', ' ethylmorphine ', 'aminopyrine ']|0.888889|1|1|1
736|805339|||||||0|[' succinate ']|0.777778|||
737|805431|||||||0|[' biphenyl ']|1|1|1|1
738|805516|||||||0|[ ' histamine ', ' subtilisin ']|1|1||
739|805794|||||||0||0.888889|||
740|805810|||||||0|[' cefazolin ']|0.888889|||
741|806016|||||||0|[' methotrexate ']|0.777778|1||1
742|806054|||||||0||0.888889|||
743|806369|||||||0|[' testosterone ']|1|1||
744|806449|||||||0|[' vitamin b12 ']|0.888889|1||1
745|806589|||||||0|[' sucrose ']|1|1|1|1
746|806610|||||||0||0.888889|||
747|806670|||||||0|[' ammonia ', ' corticosterone ', ' lactalbumin ', ' lysine ']|1|1|1|1
748|806929|||||||0|[' nitrate ']|1|||
749|807094|||||||0|[' albumin ', ' vitamin a ']|0.888889|1||
750|807185|||||||0|[" 2,2'-dichlorobiphenyl "]|0.777778|1|1|
751|807299|||||||0|[' glutamic acid ']|1|1||
752|807510|||||||0|[' alloxan ', ' amylase ', ' carbamylcholine ', ' insulin ']|0.777778|1||
753|807710|||||||0|[' biphenyl ', ' chlorine ']|1|1|1|1
754|807712|||||||0|[' carbon dioxide ', ' triamcinolone ']|1|1|1|1
755|807859|||||||0|[' cyclophosphamide ']|0.888889|||1
756|808041|||||||0|['2-(2-Ethoxyphenoxymethyl-2,3,5,6-tetrahydro-1,4-oxazine']|1|||
757|808231|||||||0|[' insulin ']|1|||
758|808408|||||||0|[' dexamethasone ']|1|1||1
759|808409|||||||0|[' insulin ']|0.777778|||
760|808498|||||||0|[' glycerol ']|1|1|1|1
761|808850|||||||0|[' anordrin ']|0.888889|||
762|808955|||||||0|[' chloramphenicol ']|0.888889|1||1
763|808969|||||||0|[' 1,25-dihydroxycholecalciferol ', ' disodium ', ' lead ']|0.777778|1||
764|809256|||||||0|['thyroxine']|0.888889|||
765|809367|||||||0|[' insulin ', ' tolbutamide ']|0.777778|1||1
766|809441|||||||0||0.777778|||
767|809990|||||||0|[' heparin ', ' linoleic acid ']|1|1|1|1
768|900056|||||||0|[' pyruvate ']|1|||
769|900174|||||||0|[' dl-norgestrel ']|0.888889|||1
770|900181|||||||0|[' petroleum ']|1|1|1|
771|901012|||||||0|[' lead ']|1|1||
772|901417|||||||0|[' phenylalanine ', ' serine ', ' threonine ']|1|1||
773|901695|||||||0|[' metoprolol ']|1|||1
774|901699|||||||0|[' warfarin ']|1|1|1|1
775|901704|||||||0|[' tritium ']|1|1||
776|901736|||||||0|[' quinidine ']|1|1||
777|901765|||||||0|[' phospholipid ']|0.777778|||
778|901825|||||||0|[' iodine ']|1|1|1|1
779|902141|||||||0|[' 1,25-dihydroxycholecalciferol ', ' phosphorus ']|0.888889|1|1|
780|902167|||||||0|[' beta-hydroxybutyrate ']|0.777778|||
781|902406|||||||0|[' iron ', ' zinc ']|0.777778|1|1|
782|902452|||||||0|[' furosemide ', ' probenecid ']|1|1||1
783|902453|||||||0|[' furosemide ', ' probenecid ', ' spironolactone ']|1|1||1
784|902454|||||||0|[' albumin ', ' aspirin ', ' salicylic acid ']|1|1|1|1
785|902455|||||||0|[' vincristine ']|1|1||
786|902456|||||||0|[' codeine ', ' codeine phosphate ', ' phosphate ']|1|1||1
787|902457|||||||0|[' isoniazid ', ' procainamide ']|0.777778|1||1
788|902676|||||||0|[' carbonate ', ' lithium ']|0.777778|1||
789|902677|||||||0|[' aluminum ', ' aluminum hydroxide ', ' carbonate ', ' hydroxide ', ' indomethacin ', ' magnesium hydroxide ']|0.888889|1|1|1
790|902684|||||||0|[' 6-hydroxydopamine ']|0.888889|||
791|902752|||||||0||0.888889|||
792|903484|||||||0|['18F-2-Deoxy-2-fluoro-D-glucose']|1|1||
793|903485|||||||0||0.888889|||
794|903674|||||||0|[' gentamicin ']|0.777778|||
795|903675|||||||0|[' agar ', ' ampicillin ']|1|1||1
796|903676|||||||0|[' cefazolin ']|1|||
797|903709|||||||0|[' cholesterol ', ' cholic acid ', ' linoleic acid ', ' oleic acid ', ' phospholipid ']|0.777778|1|1|1
798|903865|||||||0|[' warfarin ']|1|1|1|1
799|903868|||||||0|[' sulfathiazole ']|1|1||1
800|903875|||||||0|[' aspirin ', ' carbon-14 ', ' ethambutol ', ' ethanol ', ' isoniazid ', ' isonicotinic acid ', ' phenobarbital ', ' phenobarbital sodium ']|1|1|1|1
801|903905|||||||0|['Antidiuretic hormone']|1|||
802|904531|||||||0|['acetyldigoxin']|1|1||
803|904693|||||||0|[' 5-hydroxytryptophan ', ' aminooxyacetic acid ', ' dopamine ', ' picrotoxin ', ' serotonin ', ' tyrosine ']|0.777778|1|1|
804|904696|||||||0|[' indomethacin ']|0.888889|1||1
805|905127|||||||0|[' digoxin ']|0.888889|1||1
806|905577|||||||0|[' progesterone ']|1|1||1
807|905625|||||||0|[' albumin ', ' amitriptyline ', ' bovine serum albumin ', ' nortriptyline ']|1|||
808|905632|||||||0|[' naltrexone ']|1|||
809|905633|||||||0|[' isoniazid ']|1|1||1
810|905649|||||||0|['sulphadimethoxine']|1|||
811|905821|||||||0|[' food deprivation ', ' hexachlorobenzene ']|1|1|1|
812|906425|||||||0|[' cholesterol ', ' tetracycline ']|1|1||1
813|906733|||||||0|[' arachidonic acid ', ' linoleic acid ']|0.777778|1|1|1
814|906737|||||||0|[' folic acid ', ' xanthine ']|0.888889|1||1
815|907209|||||||0|[' actinomycin ', ' alpha-amanitin ', ' ribonuclease ', ' sucrose ', ' testosterone ']|0.888889|1|1|1
816|907244|||||||0|[' mercury ']|1|1||
817|907325|||||||0|[' netilmicin ']|1|||
818|907368|||||||0|[' resorcinol ', ' salicylic acid ', ' sulfur ']|0.777778|1|1|1
819|907410|||||||0|[' benzene ', ' glaziovine ']|1|1|1|
820|907850|||||||0|[' acetate ', ' lead ', ' lead acetate ']|0.888889|1|1|
821|908027|||||||0|[' 4-hydroxyantipyrine ']|0.777778|||
822|908178|||||||0|[' methyldopa ']|1|1||
823|908234|||||||0|[' agar ', ' tobramycin ']|1|1||
824|908288|||||||0|[' arsenic ', ' copper ']|1|1|1|
825|908294|||||||0|[' arsenic ']|1|1||
826|908295|||||||0|[' arsenic ', ' selenium ']|1|1||
827|908299|||||||0|[' arsenate ', ' arsenic ', ' pyruvate ', ' sodium arsenate ']|1|1|1|
828|908300|||||||0|[' arsenate ', ' arsenic ', ' sodium arsenate ']|1|1|1|
829|908318|||||||0|[' arsenic ', ' copper ', ' dimethylarsinic acid ', ' methylarsonic acid ']|1|1|1|1
830|908454|||||||0||0.777778|||
831|908759|||||||0|[' strontium ']|0.888889|1||
832|909026|||||||0|[' theophylline ']|1|1||1
833|909077|||||||0|[' papain ', ' trypsin ']|0.888889|1||
834|909150|||||||0|[' cephalexin ']|0.888889|||
835|909609|||||||0|[' haloperidol ']|1|||1
836|1000132|||||||0|[' digoxin ']|1|1||1
837|1000156|||||||0|[' ibuprofen ']|1|1||1
838|1000344|||||||0|['fluoride']|1|||
839|1000370|||||||0|[' pyruvate ']|0.888889|||
840|1000393|||||||0||1|||
841|1000823|||||||0|[' aminoglutethimide ', ' cholesterol ', ' dehydroepiandrosterone ', ' testosterone ']|0.777778|1||1
842|1001247|||||||0||1|||
843|1001248|||||||0|[' pregnant mare serum gonadotropin ', ' testosterone ']|0.888889|1||
844|1001250|||||||0|[' estriol ']|0.888889|||1
845|1001256|||||||0|[' epidermal growth factor ', ' testosterone ']|0.777778|1||
846|1001345|||||||0|[' sulphobromophthalein ']|0.888889|||
847|1001354|||||||0|[' hydralazine ']|0.888889|||
848|1001356|||||||0|['chlormethiazole']|0.777778|||
849|1001808|||||||0||0.888889|||
850|1001847|||||||0|[' insulin ']|0.888889|||
851|1001848|||||||0|[' insulin ']|0.888889|||
852|1002173|||||||0|[' chloride ', ' phenazine ']|1|1||
853|1002205|||||||0|[' thymidine ']|1|1||
854|1002348|||||||0|[' clofibrate ', ' clofibride ']|1|||1
