id|analyte_name_original|fk_analyzed_chemical_id|figure_name|figure_series_identifier|author_comment|time_units_original|conc_units_original|conc_units_normalized|log_concentration_values|loq|loq_units|analytical_method_detail|n_subjects_in_series|fk_subject_id|conc_medium_original|conc_medium_normalized|curator_comment|fk_study_id|radiolabeled|analyte_dtxsid|analyte_casrn|test_substance_dtxsid|test_substance_casrn|fk_test_chemical_id
163|beta-hydroxyethoxyacetic acid|257|Figure 3. |square|detected by GC MS|hr|ugEq/mL||1|||Braun 1977|2|14|urine|urine||1211||DTXSID70158385|13382-47-3|DTXSID4020533|123-91-1|13
164|beta-hydroxyethoxyacetic acid|257|Figure 3. |triangle|calculated by total 14C minus dioxane|hr|ugEq/mL||1|||Braun 1977|2|14|urine|urine||1207||DTXSID70158385|13382-47-3|DTXSID4020533|123-91-1|13
165|beta-hydroxyethoxyacetic acid|257|Figure 3. |triangle|calculated by total 14C minus dioxane|hr|ugEq/mL||1|||Braun 1977|2|14|urine|urine||1211||DTXSID70158385|13382-47-3|DTXSID4020533|123-91-1|13
171|beta-hydroxyethoxyacetic acid|257|Figure 1.|square||hr|ug/mL||1|10 |ug/mL||4|13|plasma|plasma||1206||DTXSID70158385|13382-47-3|DTXSID4020533|123-91-1|13
172|phenol|258|Figure 2. |triangle|subject 1 of 3|hr|umol/L||0||||1|12|urine|urine||1202||DTXSID5021124|108-95-2|DTXSID3039242||12
173|phenol|258|Figure 2. |diamond|subject 2 of 3|hr|umol/L||0||||1|12|urine|urine||1202||DTXSID5021124|108-95-2|DTXSID3039242||12
174|phenol|258|Figure 2. |circle|subject 3 of 3|hr|umol/L||0||||1|12|urine|urine||1202||DTXSID5021124|108-95-2|DTXSID3039242||12
175|hydroxyethoxyacetic acid|257|Fig. 6. a|||hr|mg/L||1||||1|15|blood|blood||1217||DTXSID70158385|13382-47-3|DTXSID4020533|123-91-1|13
176|hydroxyethoxyacetic acid|257|Fig. 6. b|||hr|mg/L||1||||1|15|blood|blood||1218||DTXSID70158385|13382-47-3|DTXSID4020533|123-91-1|13
178|benzo(a)pyrene|15|Chart 2||tritiated|hr|ng/g||1|||75-85%, already corrected|3|18|fat|adipose||1223||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
179|benzo(a)pyrene|15|Chart 2||tritiated|hr|ng/g||1|||75-85%, already corrected|3|18|brain|brain||1223||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
180|benzo(a)pyrene|15|Chart 2||tritiated|hr|ng/g||1|||75-85%, already corrected|3|18|liver|liver||1223||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
181|benzo(a)pyrene|15|Chart 1||tritiated|hr|ng/mL||1|||75-85%, already corrected|3|18|blood|blood||1223||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
182|benzo[a]pyrene|15|Fig. 2.|||hr|ng/mL||||||6|19|blood|blood||1224||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
183|benzo[a]pyrene|15|Fig. 2.|||hr|ng/mL||||||6|20|blood|blood||1224||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
184|benzo(a)pyrene|15|Fig. 2.||tritiated|hr|% dose/mL||||||6|21|blood|blood||1225||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
185|benzo[a]pyrene|15|FIGURE 1.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||0||||5|22|plasma|plasma||1226||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
186|benzo[a]pyrene|15|FIGURE 1.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1226||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
188|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1227||||DTXSID2020139||15
189|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1228||||DTXSID2020139||15
190|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1228||||DTXSID2020139||15
191|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1229||||DTXSID2020139||15
192|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1229||||DTXSID2020139||15
193|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1227||||DTXSID2020139||15
194|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1227||||DTXSID2020139||15
195|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1228||||DTXSID2020139||15
196|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1228||||DTXSID2020139||15
197|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1229||||DTXSID2020139||15
198|Benzo[a]pyrene 4,5-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1229||||DTXSID2020139||15
200|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1227||||DTXSID2020139||15
201|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1228||||DTXSID2020139||15
202|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1228||||DTXSID2020139||15
203|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1229||||DTXSID2020139||15
204|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1229||||DTXSID2020139||15
205|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1227||||DTXSID2020139||15
206|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1227||||DTXSID2020139||15
207|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1228||||DTXSID2020139||15
208|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1228||||DTXSID2020139||15
209|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 3,5.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1229||||DTXSID2020139||15
210|Benzo[a]pyrene 7,8-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1229||||DTXSID2020139||15
211|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1227||||DTXSID2020139||15
212|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1227||||DTXSID2020139||15
213|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1228||||DTXSID2020139||15
214|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1228||||DTXSID2020139||15
215|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1229||||DTXSID2020139||15
216|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1229||||DTXSID2020139||15
217|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1227||||DTXSID2020139||15
218|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1227||||DTXSID2020139||15
219|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1228||||DTXSID2020139||15
220|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1228||||DTXSID2020139||15
221|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1229||||DTXSID2020139||15
222|Benzo[a]pyrene 9,10-dihydrodiol||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1229||||DTXSID2020139||15
224|Benzo[a]pyrene 3,6-dione||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1227||||DTXSID2020139||15
225|Benzo[a]pyrene 3,6-dione||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1228||||DTXSID2020139||15
226|Benzo[a]pyrene 3,6-dione||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1228||||DTXSID2020139||15
227|Benzo[a]pyrene 3,6-dione||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1229||||DTXSID2020139||15
228|Benzo[a]pyrene 3,6-dione||FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1229||||DTXSID2020139||15
229|Benzo[a]pyrene 3,6-dione||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1227||||DTXSID2020139||15
230|Benzo[a]pyrene 3,6-dione||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1227||||DTXSID2020139||15
231|Benzo[a]pyrene 3,6-dione||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1228||||DTXSID2020139||15
232|Benzo[a]pyrene 3,6-dione||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1228||||DTXSID2020139||15
233|Benzo[a]pyrene 3,6-dione||FIGURE 3,5.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1229||||DTXSID2020139||15
234|Benzo[a]pyrene 3,6-dione||FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1229||||DTXSID2020139||15
236|3-hydroxy benzo[a]pyrene|259|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1227||DTXSID7038319||DTXSID2020139||15
237|3-hydroxy benzo[a]pyrene|259|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1228||DTXSID7038319||DTXSID2020139||15
238|3-hydroxy benzo[a]pyrene|259|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1228||DTXSID7038319||DTXSID2020139||15
239|3-hydroxy benzo[a]pyrene|259|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1229||DTXSID7038319||DTXSID2020139||15
240|3-hydroxy benzo[a]pyrene|259|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1229||DTXSID7038319||DTXSID2020139||15
241|3-hydroxy benzo[a]pyrene|259|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1227||DTXSID7038319||DTXSID2020139||15
242|3-hydroxy benzo[a]pyrene|259|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1227||DTXSID7038319||DTXSID2020139||15
243|3-hydroxy benzo[a]pyrene|259|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1228||DTXSID7038319||DTXSID2020139||15
244|3-hydroxy benzo[a]pyrene|259|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1228||DTXSID7038319||DTXSID2020139||15
245|3-hydroxy benzo[a]pyrene|259|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1229||DTXSID7038319||DTXSID2020139||15
246|3-hydroxy benzo[a]pyrene|259|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1229||DTXSID7038319||DTXSID2020139||15
248|9-hydroxy benzo[a]pyrene|260|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1227||DTXSID20170012|17573-21-6|DTXSID2020139||15
249|9-hydroxy benzo[a]pyrene|260|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1228||DTXSID20170012|17573-21-6|DTXSID2020139||15
250|9-hydroxy benzo[a]pyrene|260|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1228||DTXSID20170012|17573-21-6|DTXSID2020139||15
251|9-hydroxy benzo[a]pyrene|260|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|plasma|plasma||1229||DTXSID20170012|17573-21-6|DTXSID2020139||15
252|9-hydroxy benzo[a]pyrene|260|FIGURE 2,4.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|plasma|plasma||1229||DTXSID20170012|17573-21-6|DTXSID2020139||15
253|9-hydroxy benzo[a]pyrene|260|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1227||DTXSID20170012|17573-21-6|DTXSID2020139||15
254|9-hydroxy benzo[a]pyrene|260|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1227||DTXSID20170012|17573-21-6|DTXSID2020139||15
255|9-hydroxy benzo[a]pyrene|260|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1228||DTXSID20170012|17573-21-6|DTXSID2020139||15
256|9-hydroxy benzo[a]pyrene|260|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1228||DTXSID20170012|17573-21-6|DTXSID2020139||15
257|9-hydroxy benzo[a]pyrene|260|FIGURE 3,5.||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|22|lung|lung||1229||DTXSID20170012|17573-21-6|DTXSID2020139||15
258|9-hydroxy benzo[a]pyrene|260|FIGURE 3,5||dosed with BaP–carbon black aerosol, times are post-exposure|hr|ug/mL||||||5|23|lung|lung||1229||DTXSID20170012|17573-21-6|DTXSID2020139||15
259|benzo(a)pyrene|15|Figure 6.|||hr|ng/mL||||||1|41135|urine|urine||1230||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
260|1-hydroxybenzo(a)pyrene|261|Figure 6.|||hr|ng/mL||||||1|41135|urine|urine||1230||DTXSID40158115|13345-23-8|DTXSID2020139||15
261|3-hydroxybenzo(a)pyrene|259|Figure 6.|||hr|ng/mL||||||1|41135|urine|urine||1230||DTXSID7038319||DTXSID2020139||15
262|benzo(a)pyrene-4,5-dihydrodiol||Figure 6.|||hr|ng/mL||||||1|41135|urine|urine||1230||||DTXSID2020139||15
263|benzo(a)pyrene-7,8-dihydrodiol||Figure 6.|||hr|ng/mL||||||1|41135|urine|urine||1230||||DTXSID2020139||15
264|BP-7,8-diol||Table 1.|||days|ug/kg||0|||modification of Camus 1984|19|25|urine|urine||1231||||DTXSID2020139||15
265|BP-7,8-diol||Table 1.|||days|ug/kg||0|||modification of Camus 1984|19|25|feces|feces||1231||||DTXSID2020139||15
266|3-OH-BP|259|Table 1.|||days|ug/kg||0|||modification of Camus 1984|19|25|urine|urine||1231||DTXSID7038319||DTXSID2020139||15
267|3-OH-BP|259|Table 1.|||days|ug/kg||0|||modification of Camus 1984|19|25|feces|feces||1231||DTXSID7038319||DTXSID2020139||15
268|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|lung|lung||1232|1|DTXSID80881374||DTXSID2020139||15
269|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|liver|liver||1232|1|DTXSID80881374||DTXSID2020139||15
270|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|intestines|intestines||1232|1|DTXSID80881374||DTXSID2020139||15
271|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|intestinal contents|feces|I think this also includes voids from the study time|1232|1|DTXSID80881374||DTXSID2020139||15
272|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|carcass|body||1232|1|DTXSID80881374||DTXSID2020139||15
273|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|kidney|kidney||1232|1|DTXSID80881374||DTXSID2020139||15
274|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|stomach|stomach||1232|1|DTXSID80881374||DTXSID2020139||15
275|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|testes|testes||1232|1|DTXSID80881374||DTXSID2020139||15
276|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|spleen|spleen||1232|1|DTXSID80881374||DTXSID2020139||15
277|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|heart/thymus|||1232|1|DTXSID80881374||DTXSID2020139||15
278|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|urine|urine||1232|1|DTXSID80881374||DTXSID2020139||15
279|[3H] radioactivity|262|Table 1||Disposition of 3H radioactivity|min|ug/kg|||||>85%, replcates agreed within 10%|3|26|blood|blood||1232|1|DTXSID80881374||DTXSID2020139||15
280|3-hydroxybenzo(a)pyrene|259|Table 1|||hr|mg/kg||||||6|27|urine|urine||1233||DTXSID7038319||DTXSID2020139||15
281|3-hydroxybenzo(a)pyrene|259|Table 1|||hr|mg/kg||||||6|27|urine|urine||1234||DTXSID7038319||DTXSID2020139||15
282|[14]C|256|Table 2||[14C]benzo(a)pyrene in ethanol and under occlusion (0.4 ug/uL, 50 uL of the solution/cm2, 20 ug benzo(a)pyrene/cm2, 3.5 cm2)|hr|ngEq/g||||||5|27|plasma|plasma||1235||DTXSID20873970|14762-75-5|DTXSID2020139||15
283|[14]C|256|Table 3||[14C]benzo(a)pyrene in ethanol and under occlusion (0.4 ug/uL, 50 uL of the solution/cm2, 20 ug benzo(a)pyrene/cm2, 3.5 cm2)|hr|ug||||||6|27|urine|urine||1235||DTXSID20873970|14762-75-5|DTXSID2020139||15
284|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|blood|blood||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
285|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|kidney|kidney||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
286|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|liver|liver||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
287|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|lung|lung||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
288|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|adipose|adipose||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
289|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|skin|skin||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
290|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|urine|urine||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
291|benzo(a)pyrene|15|Table 1.||post-dosing|hr|umol/kg||||||4|28|feces|feces||1237||DTXSID2020139|50-32-8|DTXSID2020139|50-32-8|15
292|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|blood|blood||1237||DTXSID7038319||DTXSID2020139||15
293|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|kidney|kidney||1237||DTXSID7038319||DTXSID2020139||15
294|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|liver|liver||1237||DTXSID7038319||DTXSID2020139||15
295|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|lung|lung||1237||DTXSID7038319||DTXSID2020139||15
296|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|adipose|adipose||1237||DTXSID7038319||DTXSID2020139||15
297|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|skin|skin||1237||DTXSID7038319||DTXSID2020139||15
298|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|urine|urine||1237||DTXSID7038319||DTXSID2020139||15
299|3-hydroxybenzo(a)pyrene|259|Table 1.||post-dosing|hr|umol/kg||||||4|28|feces|feces||1237||DTXSID7038319||DTXSID2020139||15
300|[14]C|256|Table 2.||at 5, 10, 120, and 180 min, n=3|min|ugEq/g tissue||||||4|30|blood|blood||1238|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
301|[14]C|256|Table 2.||at 5, 10, 120, and 180 min, n=3|min|ugEq/g tissue||||||4|30|brain|brain||1238|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
302|[14]C|256|Table 2.||at 5, 10, 120, and 180 min, n=3|min|ugEq/g tissue||||||4|30|adipose|adipose||1238|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
303|[14]C|256|Table 2.||at 5, 10, 120, and 180 min, n=3|min|ugEq/g tissue||||||4|30|heart|heart||1238|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
304|[14]C|256|Table 2.||at 5, 10, 120, and 180 min, n=3|min|ugEq/g tissue||||||4|30|kidney|kidney||1238|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
305|[14]C|256|Table 2.||at 5, 10, 120, and 180 min, n=3|min|ugEq/g tissue||||||4|30|liver|liver||1238|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
311|[14]C|256|Table 3.||at 10, 30, 180, 240, 480 min, n=3; at 30, 45, and 1440 min, n = 2|min|ugEq/g tissue||||||4|30|adipose|adipose||1239|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
313|[14]C|256|Table 3.||at 10, 30, 180, 240, 480 min, n=3; at 30, 45, and 1440 min, n = 2|min|ugEq/g tissue||||||4|30|kidney|kidney||1239|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
314|[14]C|256|Table 3.||at 10, 30, 180, 240, 480 min, n=3; at 30, 45, and 1440 min, n = 2|min|ugEq/g tissue||||||4|30|liver|liver||1239|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
315|[14]C|256|Table 3.||at 10, 30, 180, 240, 480 min, n=3; at 30, 45, and 1440 min, n = 2|min|ugEq/g tissue||||||4|30|lung|lung||1239|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
318|[14]C|256|Table 4.|||min|ugEq/g tissue||||||4|30|blood|blood||1240|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
319|[14]C|256|Table 4.|||min|ugEq/g tissue||||||4|30|brain|brain||1240|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
320|[14]C|256|Table 4.|||min|ugEq/g tissue||||||4|30|adipose|adipose||1240|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
322|[14]C|256|Table 4.|||min|ugEq/g tissue||||||4|30|kidney|kidney||1240|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
323|[14]C|256|Table 4.|||min|ugEq/g tissue||||||4|30|liver|liver||1240|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
324|[14]C|256|Table 4.|||min|ugEq/g tissue||||||4|30|lung|lung||1240|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
325|[14]C|256|Table 4.|||min|ugEq/g tissue||||||4|30|spleen|spleen||1240|1|DTXSID20873970|14762-75-5|DTXSID2020139||15
