id|fk_series_id|fk_study_id|fk_chemical_id|calculated_with_invivopkfit|parameter_name|parameter_unit|parameter_value|parameter_value_sd|calculation_date|comment|joint_analysis_studies|reason_for_omittal|loglikelihood|AIC
227|240|||0|AUC||0.0375837510443||2018-08-08 16:26:46.341768|calculated in Python 3.5 with numpy 1.13.3 trapz||||
228|241|||0|AUC||0.00490914292394||2018-08-08 16:26:46.342268|calculated in Python 3.5 with numpy 1.13.3 trapz||||
229|242|||0|AUC||0.00513377405838||2018-08-08 16:26:46.342769|calculated in Python 3.5 with numpy 1.13.3 trapz||||
230|243|||0|AUC||0.0293430543725||2018-08-08 16:26:46.343269|calculated in Python 3.5 with numpy 1.13.3 trapz||||
231|244|||0|AUC||0.0441247101908||2018-08-08 16:26:46.344268|calculated in Python 3.5 with numpy 1.13.3 trapz||||
232|245|||0|AUC||0.0726197102804||2018-08-08 16:26:46.344770|calculated in Python 3.5 with numpy 1.13.3 trapz||||
233|246|||0|AUC||0.0821224927427||2018-08-08 16:26:46.345269|calculated in Python 3.5 with numpy 1.13.3 trapz||||
234|248|||0|AUC||0.000386971432015||2018-08-08 16:26:46.345770|calculated in Python 3.5 with numpy 1.13.3 trapz||||
235|249|||0|AUC||0.00804453519085||2018-08-08 16:26:46.346270|calculated in Python 3.5 with numpy 1.13.3 trapz||||
236|250|||0|AUC||0.00501050934191||2018-08-08 16:26:46.346770|calculated in Python 3.5 with numpy 1.13.3 trapz||||
237|251|||0|AUC||0.037303780284||2018-08-08 16:26:46.347272|calculated in Python 3.5 with numpy 1.13.3 trapz||||
238|252|||0|AUC||0.0319461883876||2018-08-08 16:26:46.347773|calculated in Python 3.5 with numpy 1.13.3 trapz||||
239|253|||0|AUC||0.00654552389858||2018-08-08 16:26:46.348272|calculated in Python 3.5 with numpy 1.13.3 trapz||||
240|254|||0|AUC||0.00513377405838||2018-08-08 16:26:46.348774|calculated in Python 3.5 with numpy 1.13.3 trapz||||
241|255|||0|AUC||0.0249415962167||2018-08-08 16:26:46.349276|calculated in Python 3.5 with numpy 1.13.3 trapz||||
242|256|||0|AUC||0.0441247101908||2018-08-08 16:26:46.349775|calculated in Python 3.5 with numpy 1.13.3 trapz||||
243|257|||0|AUC||0.0726197102804||2018-08-08 16:26:46.350775|calculated in Python 3.5 with numpy 1.13.3 trapz||||
244|258|||0|AUC||0.0821224927427||2018-08-08 16:26:46.351276|calculated in Python 3.5 with numpy 1.13.3 trapz||||
245|259|||0|AUC||927.651615476||2018-08-08 16:26:46.351776|calculated in Python 3.5 with numpy 1.13.3 trapz||||
246|260|||0|AUC||137.229515625||2018-08-08 16:26:46.352276|calculated in Python 3.5 with numpy 1.13.3 trapz||||
247|261|||0|AUC||293.244734664||2018-08-08 16:26:46.352777|calculated in Python 3.5 with numpy 1.13.3 trapz||||
248|262|||0|AUC||557.428447259||2018-08-08 16:26:46.353277|calculated in Python 3.5 with numpy 1.13.3 trapz||||
249|263|||0|AUC||56.0502430692||2018-08-08 16:26:46.353777|calculated in Python 3.5 with numpy 1.13.3 trapz||||
250|264|||0|AUC||104.95||2018-08-08 16:26:46.354278|calculated in Python 3.5 with numpy 1.13.3 trapz||||
251|265|||0|AUC||284.65||2018-08-08 16:26:46.354778|calculated in Python 3.5 with numpy 1.13.3 trapz||||
252|266|||0|AUC||47.0||2018-08-08 16:26:46.355278|calculated in Python 3.5 with numpy 1.13.3 trapz||||
253|267|||0|AUC||79.1||2018-08-08 16:26:46.356280|calculated in Python 3.5 with numpy 1.13.3 trapz||||
254|268|||0|AUC||34.7025||2018-08-08 16:26:46.356779|calculated in Python 3.5 with numpy 1.13.3 trapz||||
255|269|||0|AUC||37.0775||2018-08-08 16:26:46.357285|calculated in Python 3.5 with numpy 1.13.3 trapz||||
256|270|||0|AUC||41.8625||2018-08-08 16:26:46.357781|calculated in Python 3.5 with numpy 1.13.3 trapz||||
257|271|||0|AUC||87.335||2018-08-08 16:26:46.358281|calculated in Python 3.5 with numpy 1.13.3 trapz||||
258|272|||0|AUC||80.2025||2018-08-08 16:26:46.358781|calculated in Python 3.5 with numpy 1.13.3 trapz||||
259|273|||0|AUC||6.7175||2018-08-08 16:26:46.359282|calculated in Python 3.5 with numpy 1.13.3 trapz||||
260|274|||0|AUC||16.0575||2018-08-08 16:26:46.359782|calculated in Python 3.5 with numpy 1.13.3 trapz||||
261|275|||0|AUC||3.225||2018-08-08 16:26:46.360283|calculated in Python 3.5 with numpy 1.13.3 trapz||||
262|276|||0|AUC||0.6825||2018-08-08 16:26:46.360781|calculated in Python 3.5 with numpy 1.13.3 trapz||||
263|277|||0|AUC||1.765||2018-08-08 16:26:46.361282|calculated in Python 3.5 with numpy 1.13.3 trapz||||
264|278|||0|AUC||4.34775||2018-08-08 16:26:46.362284|calculated in Python 3.5 with numpy 1.13.3 trapz||||
265|279|||0|AUC||5.3525||2018-08-08 16:26:46.362789|calculated in Python 3.5 with numpy 1.13.3 trapz||||
266|280|||0|AUC||0.078735||2018-08-08 16:26:46.363285|calculated in Python 3.5 with numpy 1.13.3 trapz||||
267|281|||0|AUC||0.019383||2018-08-08 16:26:46.363785|calculated in Python 3.5 with numpy 1.13.3 trapz||||
268|282|||0|AUC||136.475||2018-08-08 16:26:46.364286|calculated in Python 3.5 with numpy 1.13.3 trapz||||
269|283|||0|AUC||54.894||2018-08-08 16:26:46.364786|calculated in Python 3.5 with numpy 1.13.3 trapz||||
270|284|||0|AUC||1.7883||2018-08-08 16:26:46.365287|calculated in Python 3.5 with numpy 1.13.3 trapz||||
271|285|||0|AUC||2.58885||2018-08-08 16:26:46.365787|calculated in Python 3.5 with numpy 1.13.3 trapz||||
272|286|||0|AUC||28.5123||2018-08-08 16:26:46.366287|calculated in Python 3.5 with numpy 1.13.3 trapz||||
273|287|||0|AUC||696.21395||2018-08-08 16:26:46.366788|calculated in Python 3.5 with numpy 1.13.3 trapz||||
274|288|||0|AUC||131.00655||2018-08-08 16:26:46.367788|calculated in Python 3.5 with numpy 1.13.3 trapz||||
275|289|||0|AUC||34.0998||2018-08-08 16:26:46.368289|calculated in Python 3.5 with numpy 1.13.3 trapz||||
276|290|||0|AUC||nan||2018-08-08 16:26:46.368788|calculated in Python 3.5 with numpy 1.13.3 trapz||||
277|291|||0|AUC||19.9347||2018-08-08 16:26:46.369290|calculated in Python 3.5 with numpy 1.13.3 trapz||||
278|292|||0|AUC||1.81195||2018-08-08 16:26:46.369790|calculated in Python 3.5 with numpy 1.13.3 trapz||||
279|293|||0|AUC||18.9509||2018-08-08 16:26:46.370291|calculated in Python 3.5 with numpy 1.13.3 trapz||||
280|294|||0|AUC||5.21215||2018-08-08 16:26:46.370791|calculated in Python 3.5 with numpy 1.13.3 trapz||||
281|295|||0|AUC||0.65615||2018-08-08 16:26:46.371291|calculated in Python 3.5 with numpy 1.13.3 trapz||||
282|296|||0|AUC||1.9441||2018-08-08 16:26:46.371792|calculated in Python 3.5 with numpy 1.13.3 trapz||||
283|297|||0|AUC||3.6949||2018-08-08 16:26:46.372292|calculated in Python 3.5 with numpy 1.13.3 trapz||||
284|298|||0|AUC||8.83145||2018-08-08 16:26:46.372793|calculated in Python 3.5 with numpy 1.13.3 trapz||||
285|299|||0|AUC||461.4906||2018-08-08 16:26:46.373293|calculated in Python 3.5 with numpy 1.13.3 trapz||||
286|300|||0|AUC||634.875||2018-08-08 16:26:46.374294|calculated in Python 3.5 with numpy 1.13.3 trapz||||
287|301|||0|AUC||841.325||2018-08-08 16:26:46.374794|calculated in Python 3.5 with numpy 1.13.3 trapz||||
288|302|||0|AUC||2260.825||2018-08-08 16:26:46.375295|calculated in Python 3.5 with numpy 1.13.3 trapz||||
289|303|||0|AUC||493.7||2018-08-08 16:26:46.375795|calculated in Python 3.5 with numpy 1.13.3 trapz||||
290|304|||0|AUC||5091.55||2018-08-08 16:26:46.376295|calculated in Python 3.5 with numpy 1.13.3 trapz||||
291|305|||0|AUC||904.15||2018-08-08 16:26:46.376796|calculated in Python 3.5 with numpy 1.13.3 trapz||||
292|311|||0|AUC||8763.225||2018-08-08 16:26:46.377296|calculated in Python 3.5 with numpy 1.13.3 trapz||||
293|313|||0|AUC||13777.175||2018-08-08 16:26:46.377797|calculated in Python 3.5 with numpy 1.13.3 trapz||||
294|314|||0|AUC||5956.95||2018-08-08 16:26:46.378297|calculated in Python 3.5 with numpy 1.13.3 trapz||||
295|315|||0|AUC||9176.6||2018-08-08 16:26:46.379298|calculated in Python 3.5 with numpy 1.13.3 trapz||||
296|318|||0|AUC||7721.5||2018-08-08 16:26:46.379799|calculated in Python 3.5 with numpy 1.13.3 trapz||||
297|319|||0|AUC||9250.4||2018-08-08 16:26:46.380299|calculated in Python 3.5 with numpy 1.13.3 trapz||||
298|320|||0|AUC||44976.45||2018-08-08 16:26:46.380799|calculated in Python 3.5 with numpy 1.13.3 trapz||||
299|322|||0|AUC||41640.4||2018-08-08 16:26:46.381298|calculated in Python 3.5 with numpy 1.13.3 trapz||||
300|323|||0|AUC||17069.475||2018-08-08 16:26:46.381800|calculated in Python 3.5 with numpy 1.13.3 trapz||||
301|324|||0|AUC||21328.325||2018-08-08 16:26:46.382300|calculated in Python 3.5 with numpy 1.13.3 trapz||||
302|325|||0|AUC||4021.0||2018-08-08 16:26:46.382801|calculated in Python 3.5 with numpy 1.13.3 trapz||||
303|326|||0|AUC||2808.625||2018-08-08 16:26:46.383301|calculated in Python 3.5 with numpy 1.13.3 trapz||||
304|327|||0|AUC||67.575||2018-08-08 16:26:46.383801|calculated in Python 3.5 with numpy 1.13.3 trapz||||
305|328|||0|AUC||4239.275||2018-08-08 16:26:46.384802|calculated in Python 3.5 with numpy 1.13.3 trapz||||
306|329|||0|AUC||408.2||2018-08-08 16:26:46.385303|calculated in Python 3.5 with numpy 1.13.3 trapz||||
307|330|||0|AUC||202.9||2018-08-08 16:26:46.385803|calculated in Python 3.5 with numpy 1.13.3 trapz||||
308|331|||0|AUC||1477.75||2018-08-08 16:26:46.386303|calculated in Python 3.5 with numpy 1.13.3 trapz||||
309|332|||0|AUC||209.45||2018-08-08 16:26:46.386804|calculated in Python 3.5 with numpy 1.13.3 trapz||||
310|333|||0|AUC||3908.25||2018-08-08 16:26:46.387303|calculated in Python 3.5 with numpy 1.13.3 trapz||||
311|334|||0|AUC||795.2||2018-08-08 16:26:46.387803|calculated in Python 3.5 with numpy 1.13.3 trapz||||
312|335|||0|AUC||966.775||2018-08-08 16:26:46.388304|calculated in Python 3.5 with numpy 1.13.3 trapz||||
313|336|||0|AUC||6306.85||2018-08-08 16:26:46.388806|calculated in Python 3.5 with numpy 1.13.3 trapz||||
314|337|||0|AUC||1523.755||2018-08-08 16:26:46.389308|calculated in Python 3.5 with numpy 1.13.3 trapz||||
315|338|||0|AUC||25735.25||2018-08-08 16:26:46.389806|calculated in Python 3.5 with numpy 1.13.3 trapz||||
316|339|||0|AUC||2364.85||2018-08-08 16:26:46.390807|calculated in Python 3.5 with numpy 1.13.3 trapz||||
317|340|||0|AUC||1530.325||2018-08-08 16:26:46.391306|calculated in Python 3.5 with numpy 1.13.3 trapz||||
318|341|||0|AUC||31074.325||2018-08-08 16:26:46.391806|calculated in Python 3.5 with numpy 1.13.3 trapz||||
319|342|||0|AUC||31.5575372342||2018-08-08 16:26:46.392809|calculated in Python 3.5 with numpy 1.13.3 trapz||||
320|343|||0|AUC||35.3796690102||2018-08-08 16:26:46.393310|calculated in Python 3.5 with numpy 1.13.3 trapz||||
321|344|||0|AUC||73.2055788954||2018-08-08 16:26:46.393810|calculated in Python 3.5 with numpy 1.13.3 trapz||||
322|345|||0|AUC||19.014995357||2018-08-08 16:26:46.394310|calculated in Python 3.5 with numpy 1.13.3 trapz||||
323|346|||0|AUC||34.3587920119||2018-08-08 16:26:46.394810|calculated in Python 3.5 with numpy 1.13.3 trapz||||
324|347|||0|AUC||137.282694012||2018-08-08 16:26:46.395311|calculated in Python 3.5 with numpy 1.13.3 trapz||||
325|348|||0|AUC||1347.22287918||2018-08-08 16:26:46.395812|calculated in Python 3.5 with numpy 1.13.3 trapz||||
326|349|||0|AUC||4555.32713884||2018-08-08 16:26:46.396812|calculated in Python 3.5 with numpy 1.13.3 trapz||||
327|350|||0|AUC||27.2985710962||2018-08-08 16:26:46.397313|calculated in Python 3.5 with numpy 1.13.3 trapz||||
328|351|||0|AUC||24.1870385851||2018-08-08 16:26:46.397813|calculated in Python 3.5 with numpy 1.13.3 trapz||||
329|352|||0|AUC||26751.5107256||2018-08-08 16:26:46.398313|calculated in Python 3.5 with numpy 1.13.3 trapz||||
330|353|||0|AUC||535.291074867||2018-08-08 16:26:46.398814|calculated in Python 3.5 with numpy 1.13.3 trapz||||
331|354|||0|AUC||2355884.41823||2018-08-08 16:26:46.399314|calculated in Python 3.5 with numpy 1.13.3 trapz||||
332|355|||0|AUC||34.2020701269||2018-08-08 16:26:46.399814|calculated in Python 3.5 with numpy 1.13.3 trapz||||
333|356|||0|AUC||32.1506637393||2018-08-08 16:26:46.400315|calculated in Python 3.5 with numpy 1.13.3 trapz||||
334|357|||0|AUC||20.9617452963||2018-08-08 16:26:46.400815|calculated in Python 3.5 with numpy 1.13.3 trapz||||
335|358|||0|AUC||10.0970046489||2018-08-08 16:26:46.401315|calculated in Python 3.5 with numpy 1.13.3 trapz||||
336|359|||0|AUC||2.56247999648||2018-08-08 16:26:46.401816|calculated in Python 3.5 with numpy 1.13.3 trapz||||
337|360|||0|AUC||1.32242986443||2018-08-08 16:26:46.402316|calculated in Python 3.5 with numpy 1.13.3 trapz||||
338|361|||0|AUC||-5.59077055201||2018-08-08 16:26:46.402817|calculated in Python 3.5 with numpy 1.13.3 trapz||||
339|362|||0|AUC||155.436311261||2018-08-08 16:26:46.403818|calculated in Python 3.5 with numpy 1.13.3 trapz||||
340|363|||0|AUC||664.955799419||2018-08-08 16:26:46.404318|calculated in Python 3.5 with numpy 1.13.3 trapz||||
341|364|||0|AUC||69.2943239||2018-08-08 16:26:46.404818|calculated in Python 3.5 with numpy 1.13.3 trapz||||
342|365|||0|AUC||121.632584221||2018-08-08 16:26:46.405319|calculated in Python 3.5 with numpy 1.13.3 trapz||||
343|366|||0|AUC||243.658729091||2018-08-08 16:26:46.405818|calculated in Python 3.5 with numpy 1.13.3 trapz||||
344|367|||0|AUC||12.8991346446||2018-08-08 16:26:46.406320|calculated in Python 3.5 with numpy 1.13.3 trapz||||
345|370|||0|AUC||13.2385433231||2018-08-08 16:26:46.406820|calculated in Python 3.5 with numpy 1.13.3 trapz||||
346|371|||0|AUC||168.842380644||2018-08-08 16:26:46.407321|calculated in Python 3.5 with numpy 1.13.3 trapz||||
347|372|||0|AUC||265.993392683||2018-08-08 16:26:46.407820|calculated in Python 3.5 with numpy 1.13.3 trapz||||
348|373|||0|AUC||5.9805||2018-08-08 16:26:46.408821|calculated in Python 3.5 with numpy 1.13.3 trapz||||
349|374|||0|AUC||33.116||2018-08-08 16:26:46.409322|calculated in Python 3.5 with numpy 1.13.3 trapz||||
350|375|||0|AUC||256.3628||2018-08-08 16:26:46.409838|calculated in Python 3.5 with numpy 1.13.3 trapz||||
351|376|||0|AUC||1172.292||2018-08-08 16:26:46.410323|calculated in Python 3.5 with numpy 1.13.3 trapz||||
352|377|||0|AUC||269.2714||2018-08-08 16:26:46.410823|calculated in Python 3.5 with numpy 1.13.3 trapz||||
353|378|||0|AUC||513.8919||2018-08-08 16:26:46.411322|calculated in Python 3.5 with numpy 1.13.3 trapz||||
354|379|||0|AUC||82.2275408908||2018-08-08 16:26:46.411824|calculated in Python 3.5 with numpy 1.13.3 trapz||||
355|380|||0|AUC||746.577115729||2018-08-08 16:26:46.412324|calculated in Python 3.5 with numpy 1.13.3 trapz||||
356|381|||0|AUC||105.349440294||2018-08-08 16:26:46.412825|calculated in Python 3.5 with numpy 1.13.3 trapz||||
357|382|||0|AUC||382.927866831||2018-08-08 16:26:46.413325|calculated in Python 3.5 with numpy 1.13.3 trapz||||
358|384|||0|AUC||2.9358926551||2018-08-08 16:26:46.414326|calculated in Python 3.5 with numpy 1.13.3 trapz||||
359|385|||0|AUC||8.30256563201||2018-08-08 16:26:46.414826|calculated in Python 3.5 with numpy 1.13.3 trapz||||
360|386|||0|AUC||15.2184522732||2018-08-08 16:26:46.415345|calculated in Python 3.5 with numpy 1.13.3 trapz||||
361|387|||0|AUC||3.16240271376||2018-08-08 16:26:46.415827|calculated in Python 3.5 with numpy 1.13.3 trapz||||
362|388|||0|AUC||11.1247346947||2018-08-08 16:26:46.416328|calculated in Python 3.5 with numpy 1.13.3 trapz||||
363|389|||0|AUC||13.5481860526||2018-08-08 16:26:46.416828|calculated in Python 3.5 with numpy 1.13.3 trapz||||
364|390|||0|AUC||8.65205659493||2018-08-08 16:26:46.417328|calculated in Python 3.5 with numpy 1.13.3 trapz||||
365|391|||0|AUC||1171.14723659||2018-08-08 16:26:46.417829|calculated in Python 3.5 with numpy 1.13.3 trapz||||
366|392|||0|AUC||956.89855686||2018-08-08 16:26:46.418331|calculated in Python 3.5 with numpy 1.13.3 trapz||||
367|393|||0|AUC||1186.16123774||2018-08-08 16:26:46.419330|calculated in Python 3.5 with numpy 1.13.3 trapz||||
368|394|||0|AUC||585.362900302||2018-08-08 16:26:46.419830|calculated in Python 3.5 with numpy 1.13.3 trapz||||
369|395|||0|AUC||293.56954316||2018-08-08 16:26:46.420345|calculated in Python 3.5 with numpy 1.13.3 trapz||||
370|396|||0|AUC||635.672930983||2018-08-08 16:26:46.420831|calculated in Python 3.5 with numpy 1.13.3 trapz||||
371|397|||0|AUC||690.887947433||2018-08-08 16:26:46.421332|calculated in Python 3.5 with numpy 1.13.3 trapz||||
372|398|||0|AUC||147.8450746||2018-08-08 16:26:46.421832|calculated in Python 3.5 with numpy 1.13.3 trapz||||
373|399|||0|AUC||88356.4785803||2018-08-08 16:26:46.422332|calculated in Python 3.5 with numpy 1.13.3 trapz||||
374|400|||0|AUC||70663.829374||2018-08-08 16:26:46.422833|calculated in Python 3.5 with numpy 1.13.3 trapz||||
375|401|||0|AUC||21442.7496195||2018-08-08 16:26:46.423333|calculated in Python 3.5 with numpy 1.13.3 trapz||||
376|402|||0|AUC||24414.2283711||2018-08-08 16:26:46.423833|calculated in Python 3.5 with numpy 1.13.3 trapz||||
377|403|||0|AUC||1141.54192246||2018-08-08 16:26:46.424834|calculated in Python 3.5 with numpy 1.13.3 trapz||||
378|404|||0|AUC||1092.57169075||2018-08-08 16:26:46.425335|calculated in Python 3.5 with numpy 1.13.3 trapz||||
379|405|||0|AUC||101.028314736||2018-08-08 16:26:46.425840|calculated in Python 3.5 with numpy 1.13.3 trapz||||
380|406|||0|AUC||635.170042987||2018-08-08 16:26:46.426336|calculated in Python 3.5 with numpy 1.13.3 trapz||||
381|407|||0|AUC||91.0623369041||2018-08-08 16:26:46.426836|calculated in Python 3.5 with numpy 1.13.3 trapz||||
382|408|||0|AUC||1142.01179237||2018-08-08 16:26:46.427336|calculated in Python 3.5 with numpy 1.13.3 trapz||||
383|409|||0|AUC||25.2661716008||2018-08-08 16:26:46.427837|calculated in Python 3.5 with numpy 1.13.3 trapz||||
384|410|||0|AUC||32.2362293477||2018-08-08 16:26:46.428337|calculated in Python 3.5 with numpy 1.13.3 trapz||||
385|411|||0|AUC||20.0377116647||2018-08-08 16:26:46.429338|calculated in Python 3.5 with numpy 1.13.3 trapz||||
386|412|||0|AUC||90.987761954||2018-08-08 16:26:46.429838|calculated in Python 3.5 with numpy 1.13.3 trapz||||
387|413|||0|AUC||36.3558623671||2018-08-08 16:26:46.430344|calculated in Python 3.5 with numpy 1.13.3 trapz||||
388|414|||0|AUC||14.6215783475||2018-08-08 16:26:46.430839|calculated in Python 3.5 with numpy 1.13.3 trapz||||
389|415|||0|AUC||2.12357723577||2018-08-08 16:26:46.431339|calculated in Python 3.5 with numpy 1.13.3 trapz||||
390|416|||0|AUC||7.24673202614||2018-08-08 16:26:46.431840|calculated in Python 3.5 with numpy 1.13.3 trapz||||
391|417|||0|AUC||37.529493767||2018-08-08 16:26:46.432340|calculated in Python 3.5 with numpy 1.13.3 trapz||||
392|418|||0|AUC||73.1079408266||2018-08-08 16:26:46.432841|calculated in Python 3.5 with numpy 1.13.3 trapz||||
393|419|||0|AUC||95.1705612678||2018-08-08 16:26:46.433341|calculated in Python 3.5 with numpy 1.13.3 trapz||||
394|420|||0|AUC||0.754155||2018-08-08 16:26:46.433842|calculated in Python 3.5 with numpy 1.13.3 trapz||||
395|421|||0|AUC||11.210805||2018-08-08 16:26:46.434340|calculated in Python 3.5 with numpy 1.13.3 trapz||||
396|422|||0|AUC||20.6687988181||2018-08-08 16:26:46.440844|calculated in Python 3.5 with numpy 1.13.3 trapz||||
397|423|||0|AUC||760.01||2018-08-08 16:26:46.449351|calculated in Python 3.5 with numpy 1.13.3 trapz||||
398|424|||0|AUC||2254.775||2018-08-08 16:26:46.450352|calculated in Python 3.5 with numpy 1.13.3 trapz||||
399|425|||0|AUC||0.466283702788||2018-08-08 16:26:46.451353|calculated in Python 3.5 with numpy 1.13.3 trapz||||
400|426|||0|AUC||20.0671366485||2018-08-08 16:26:46.451853|calculated in Python 3.5 with numpy 1.13.3 trapz||||
401|427|||0|AUC||334.458638417||2018-08-08 16:26:46.452353|calculated in Python 3.5 with numpy 1.13.3 trapz||||
402|428|||0|AUC||4.48139556753||2018-08-08 16:26:46.452854|calculated in Python 3.5 with numpy 1.13.3 trapz||||
403|429|||0|AUC||19.9355512062||2018-08-08 16:26:46.453354|calculated in Python 3.5 with numpy 1.13.3 trapz||||
404|430|||0|AUC||504.083947235||2018-08-08 16:26:46.453855|calculated in Python 3.5 with numpy 1.13.3 trapz||||
405|431|||0|AUC||1411.077954||2018-08-08 16:26:46.454355|calculated in Python 3.5 with numpy 1.13.3 trapz||||
406|432|||0|AUC||7.39924954934||2018-08-08 16:26:46.454856|calculated in Python 3.5 with numpy 1.13.3 trapz||||
407|433|||0|AUC||24.7026393209||2018-08-08 16:26:46.455356|calculated in Python 3.5 with numpy 1.13.3 trapz||||
408|434|||0|AUC||145.820506965||2018-08-08 16:26:46.455861|calculated in Python 3.5 with numpy 1.13.3 trapz||||
409|435|||0|AUC||810.085232073||2018-08-08 16:26:46.456862|calculated in Python 3.5 with numpy 1.13.3 trapz||||
410|436|||0|AUC||246.538748041||2018-08-08 16:26:46.457361|calculated in Python 3.5 with numpy 1.13.3 trapz||||
411|437|||0|AUC||730.870924524||2018-08-08 16:26:46.457861|calculated in Python 3.5 with numpy 1.13.3 trapz||||
412|438|||0|AUC||75433.8229203||2018-08-08 16:26:46.458862|calculated in Python 3.5 with numpy 1.13.3 trapz||||
